Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000]
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Greece,GRC,..,..,..,..,..,..,..,..,..,..,34100,39800,44500,48500,38000,42600,50600,49400,55600,57300,50300,49700,53900,58800,71600,77000,75800,78600,79200,80100,79600,69800,79200,86200,86600,89200,92400,94200,90700,94100,108584
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,6200,3200,3000,3800,4500,4000,4300,11800,13700,15500,15600,16100,16600,15700,17000,17200,17100,17300,16200,17500,18900,16600,19800,23100,20900,21600,24900,25700,27500,30200,32297
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,10700,11300,12500,13800,13800,14600,13200,14200,14500,14800,15000,15000,16400,15800,16200,18000,16700,18600,18400,17600,18300,17700,16900,17300,18700,19200,21600,21100,21700,14700,12589
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,29000,27500,25200,25700,27500,25800,27100,27400,27700,31100,28400,27700,26600,26300,30800,32500,33500,36600,61400,73000,79500,82400,76700,69000,70300,84000,95000,107200,122700,132700,145457
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Italy,ITA,..,..,..,..,..,..,..,..,..,..,183500,196300,204800,184900,185100,171700,171100,166900,159700,160700,162500,152800,158900,160700,161100,174700,172400,180100,189700,214200,229400,231500,261400,265300,268900,280000,306800,321400,338200,358900,367584
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,800,4700,5400,5200,10900,8200,9900,9100,9816
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4700,4800,6500,6600,6600,8100,9700,11100,10197
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,7100,9100,8200,7500,7900,8000,8200,8300,8600,8600,6000,6200,7300,6900,7500,7900,9200,10300,10400,10600,12300,13200,15200,15300,18900,7300,8200,23200,24600,29900,34007
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5800,5800,5800,5800,9400,9400,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12700,28900,31479
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,84200,84800,85900,87500,88700,85100,85300,89100,93300,93100,93800,91700,97000,96000,94600,98700,102600,118100,121700,122200,115000,130500,173200,189800,176800,203100,206000,185700,188200,224400,229386
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Norway,NOR,..,..,..,..,..,..,..,..,..,..,83600,96500,110700,120900,126900,137700,141700,149700,150000,167800,171100,158800,161100,169400,177100,190500,229900,233300,222600,221400,233500,228000,253700,249800,259200,266500,279500,301500,305100,334500,320753
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Poland,POL,..,..,..,..,..,..,..,..,..,..,29500,29400,32100,35200,30800,36900,38200,41000,41500,42700,42700,34100,16400,25800,28800,28400,30700,30200,28900,31500,28600,19600,22400,27600,30500,32100,35900,38300,38400,43800,52371
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,47600,53500,58100,65100,66400,32800,28200,29200,30800,31400,33500,34100,35100,35300,33900,31000,31700,34600,39500,40300,45000,47000,59900,63300,65900,71600,80500,94700,97600,117200,112462
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Romania,ROU,..,..,..,..,..,..,..,..,..,..,6600,6600,6900,8400,13600,13200,15900,22000,17900,18100,18200,12500,17100,18700,22100,23000,24600,23700,23000,24100,22000,20200,16100,18100,21300,22200,17100,25600,15400,17900,23298
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,815400,683400,586300,464700,395300,280500,321400,314621
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1800,1600,2400,3200,3500,5100,5700,2421
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3900,6700,6900,7800,8000,8600,9900,10900,12082
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Spain,ESP,..,..,..,..,..,..,..,..,..,..,146900,159400,167300,176400,178800,181800,184500,192700,209300,214200,207900,188700,191000,194000,184900,181700,180400,183000,207200,225500,244700,262600,289700,282200,282300,313200,332800,370400,387900,414200,485856
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,84600,86500,83100,85700,87700,89500,89300,90500,93600,95300,97700,95900,109200,111400,111600,115800,122200,122700,132000,145900,152100,150800,157600,168900,174900,191200,218200,220800,250300,276300,289031
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,92000,99100,104200,102700,103900,98800,113800,100800,99800,103700,117100,123400,127700,140100,152000,150300,173100,180200,189700,203000,208000,178100,186700,183200,195100,170600,183500,207400,223400,236300,247707
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45400,26400,11400,22600,27700,30600,29800,29500,27973
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,441800,432200,435200,446300,429400,397100,409300,413300,462600,476900,477500,434000,433200,435600,457900,471700,498900,522900,573300,639100,670700,615500,654600,659400,684900,724800,772300,788900,801900,840800,876158
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Belgium,BEL,0.0641396127540527,0.0688430192377993,0.0581234059482243,0.0871262356294945,0.0818037001273478,0.0793242141232911,0.0938285555744319,0.147447689189912,0.106804319260383,0.0682200542091798,0.0901906910363612,0.029057327252374,0.0422286138896533,0.0750447551550704,0.131215823303057,4.21488874257091,5.78380910866818,6.93898760431511,6.90684896027997,6.10622623675964,7.04403741939804,7.77354893384914,9.91075866394663,15.4070943373527,16.9939775398555,20.5000914713824,22.5296740737671,23.5179430135898,23.8444661095495,22.5834188381837,23.3009151038854,22.3835273032674,22.4605245421333,22.1888768308495,20.2859228055368,20.2856403521806,20.1724571159563,22.067398392953,21.1563807025157,22.3612769175887,21.7390833440127
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,3.50444575618605,3.98633521370928,5.53273763822282,6.1230313057775,6.91916245952089,7.45971570904735,8.14872719207006,7.9567283505864,10.2637591614659,8.25965463118542,9.72700960277978,9.98508275079277,9.67546752161423,7.96470500322404,6.74108181151762,11.9867517847337,10.1345385495896,8.66995851177501,9.14789279975118,4.67639216416947,5.39955647786023,8.46805336207741,10.012654626878,10.6865738774824,12.3119277848862,16.0252893994925,14.3723174429082,13.8752952677749,20.2364797426568,19.6776985819479
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Austria,AUT,8.96433606078842,8.74810076971722,8.33747393346803,7.46812217765857,8.15798141688318,10.0239822366126,10.5190542594129,10.5564819520464,10.1109511530166,8.63780077500766,9.87784061157947,7.41245496440203,7.27837361181035,7.50842060640286,9.19615337772777,10.0327714930007,7.93738990984767,9.95787284506415,9.63071575781186,10.0160897922489,10.669122203785,12.0987252757196,12.3950108263963,12.2415021000553,11.1163288382375,11.52575714245,11.5468956419979,12.8856688017016,12.6681098355166,12.6880203129942,9.58581546257281,9.27566270878647,10.6513951394432,10.9600325754198,10.7204998317447,10.3378354543813,9.60067078808968,9.96566705076316,10.2240573085703,10.7520570225178,11.2557522775423
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00379628810296502,0.00362447387426384,0.0037354892880387,0.00488971310987416,0.00542645879435685,0.00706004470240462,0.00581851822937735,0.00731779248908901,0.0113157808790231,0.00691484385759075,0.00969413404513455
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.60243762963841,3.31523018639716,3.87297372445121,4.67495810693813,16.8166698024197,17.1753769940597,14.3028454096647,8.25192360294344,7.40820039232069,7.68156425069896,5.66369209636858
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,0.98092226561611,0.928418936097961,1.07799663139465,1.96802608978716,3.77093630984052,6.38230971815607,7.06230953169571,6.58546962662552,6.70960936173551,6.78417901530045,9.48924853239824,10.3788665329299,11.6115221338219,11.8580164512863,11.7949133486945,10.8220785539918,11.3037352765986,14.0465471448963,13.2389836319606,14.0197897398316,16.3987209439435,15.3497032322132,17.1197235877818,19.2134778954968,20.1001733663949,21.31368504211,22.9757663694787,22.8581323429513,23.3498727362479,26.2530319692787
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.49149001518246,7.98237173657549,5.33982639416258,4.95969770191205,6.74386033363426,6.68628481706869,7.71297319006813,6.36928281927589,5.69769324774852,6.53640321024767,6.96584800984005
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82883117296898,1.70187316956167,1.7911860691064,1.71705896283222,1.75373513721929,1.66060190852697
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,0.228907615699615,0.238767736720439,0.205862909952371,0.373364816453389,0.357117774513744,0.276694631686706,0.352087450528614,0.346877590341136,0.407389601721185,0.439344719333674,0.376699297531874,0.30049234337684,0.405354816951712,0.887221769873475,1.56019829435858,3.52367949346684,5.82535925363744,6.45580721825486,6.87866857646657,6.78236291762637,7.21666146791035,7.54596424839315,8.06349334778496,8.57907451232566,8.08106084515747,8.19049221286832,7.91147697209751,8.54998853081664,9.35899461022027,9.03252141336655
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Denmark,DNK,0.0244139072516799,0.0239634803418547,0.0209509893954824,0.0183370089796759,0.0175108198541422,0.0160048487992157,0.0151947386518543,0.0145255047933828,0.0115874111695971,0.010454433561163,0.0105444830820053,0.0111536192738,0.010716214343601,0.0108680433662311,0.01172320890355,0.0118126783920472,0.0108633168422148,0.00970795425747414,0.0125709303046798,0.0171416956578957,0.0246665263322485,0.0287442271914153,0.0319153843799829,0.0395274581878898,0.0391328332171249,0.043270355992592,0.0755272233833959,0.096582116423346,0.157405580069832,0.244496586977157,1.26728907074416,1.18878762155547,1.41814034020793,1.4880675422119,1.38108359269438,1.6100972955662,1.36034555225007,1.88181910443232,2.28072583507309,2.68270666675916,3.51787855260311
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0.000635851336912729,0.000787581282250373,0.00837929641454256,0.0284744461329895,0.0176090041733808,0.0196605917572131,0.0268546214499062,0.0408917488265178,0.0299162759679511
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Finland,FIN,4.65626861828224,6.8656870577772,7.9208962447625,6.42187982842952,5.88452138972666,6.10414016233211,6.35765764091297,6.94532969784128,5.83290704577517,4.43373111558151,4.46377592919925,5.03035810509942,4.568726584889,4.29946312933059,5.28268475969476,5.30430126355485,3.84996098368375,8.10918315001217,7.61642413616539,11.3820686496425,11.011019874052,21.0925368216725,23.7003927909871,24.7004104530164,25.2626354036837,23.3316797048614,22.3717107501753,21.4506109061542,22.583226810788,21.3402699977594,21.2462016607315,21.7094055265917,23.4917506163815,22.432058758669,19.9953685389225,21.2571568021041,19.5393891005134,20.2711278848357,21.6760291183889,22.1573580383235,22.5048819298451
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,France,FRA,4.48654731320403,4.12445070904227,3.63612349758973,4.05377955416314,3.1152281288404,4.09639501715514,4.59299510535378,4.100688947162,4.38361167288058,4.49841476474906,4.17651271850723,4.21163235869876,4.80921262882736,4.43684078999458,4.99991760981538,6.04588321514364,4.73014111806332,6.53714282976443,7.52791510225799,8.42610753870032,11.4726445393519,18.0051718099292,18.8913332303384,23.2799065550376,28.6122045025633,31.339126070734,34.6753701672079,35.5592360223943,37.197564100364,37.9226250784805,38.270053262033,38.1910936726416,39.9763319995582,42.4734777737829,43.5889441591371,43.6060389385454,43.2052867264959,44.3366912697722,42.295550909203,43.2783752361292,44.9099094723564
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.17088402097107,6.04349787002106,5.62683523580686,6.47978197181446,10.5256910983868,9.73656063084109,9.69757959097055,12.5846103309318,14.8119147426919,16.4947938027622,15.0803287784673
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Germany,DEU,0.727909595513767,0.704903187718086,0.64018951466544,0.573368195545849,0.555567442904773,0.69581368033075,0.780971718986236,0.890132466992316,0.91092464136689,1.11795862404394,1.06020102307988,0.910363487501236,1.14406782073761,1.33402561456699,1.60951810790743,2.47424815386543,2.62947907934375,3.61826477370533,3.71617703659062,4.14075223926212,4.5174327460812,5.45563674659055,6.33866617234654,6.59939850593901,8.33385247264555,10.5571291037669,10.0077269243148,10.7982574652465,11.8078051181449,12.3268114420191,11.83498685147,11.609407933061,12.7590398676555,12.4894653213574,12.4063724775081,12.519816172494,12.6407765318495,13.4628981872616,12.9276027162609,13.9891833767127,14.0175218456074
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Greece,GRC,1.66047707470361,1.844926617957,1.87832792435568,2.33550065519832,1.84130418757128,1.68280517363776,3.15655654857125,2.70515121351878,2.06411153444783,2.77664962257644,2.95399479139112,2.62450042352739,2.28243245185861,1.61863363303232,1.79264926938987,1.47552944804777,1.26882709775098,1.2083393338972,1.78637693632268,2.01001362682222,1.95450018611904,2.00064320581425,2.03496531377083,1.27808367218259,1.50492626544879,1.3744057872836,1.66759563949604,1.33467638425394,1.06579641792045,1.01872422310079,0.858918614419106,1.31965991376616,1.03827392715567,1.10775117166056,1.18842024093659,1.49289982037521,1.73205430754378,1.56956894022611,1.45909339101372,1.69418373841186,1.43801960181302
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Hungary,HUN,..,..,..,..,..,0.044543937414732,0.0583523283732497,0.0467632621128586,0.0495227979565602,0.0493403640231807,0.0423117891334291,0.0433649339882335,0.0483769631151737,0.0408276669629955,0.0316260674705784,0.0611948297048033,0.0579292911561282,0.0495471198368278,0.0415373902311114,0.0444621547069809,0.0339814372870846,0.0512838351562617,0.048551898958364,2.37196273119875,3.46471373753534,5.72020266584108,6.57332774753072,9.36640499362445,11.5934226760323,12.0584226708502,12.8077866006785,13.4534471158965,14.9146099256514,14.4061096561899,15.141265421059,14.5495783567569,14.4097786548044,14.4905359146838,14.6290901731566,14.9025026957209,15.2815190202053
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Iceland,ISL,27.8722720251864,30.2433092354096,30.7826433337256,30.2899807511645,31.8325833850723,30.4088993702621,31.2387789219336,33.7593419776226,34.4837137299441,42.9560226217608,45.6538523775399,46.8714849156823,49.8213419063161,48.3861942216394,48.0608785010344,52.3350308907201,54.9238083584388,54.4467700052546,55.554754789257,57.4493243587817,60.4020007843331,66.1785265852127,70.1931664775247,71.5423602712817,69.3468091640971,70.7335930449398,68.9892680321013,68.1265807583085,69.6823428592038,69.8386001277169,32.0508583718403,34.6752590675447,36.3927245381804,34.7006776493386,34.9770255667834,35.7139303237002,32.6814495456878,35.3051816842042,35.9691985925116,35.1777122269242,33.6664015923057
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Ireland,IRL,2.14862080215141,1.60915617673539,1.41452593389062,1.35812008983411,1.54520003446815,1.86028057534773,1.55647346345722,1.33613704693478,1.20895199910294,0.865824937512714,1.15253318512535,0.596535935648664,0.880078302540646,0.801758936114648,0.949898062599176,0.674077923203319,0.747617375737735,0.890510014470408,0.827609407184159,0.830808545973936,0.875076800532322,0.897170111595608,0.839518470940017,0.822102941861432,0.713925886510061,0.830354933325761,0.891869536122669,0.634152088221269,0.820515154671571,0.63836344174349,0.527834752384458,0.56557023141367,0.628381965362685,0.596495048031004,0.667581884702847,0.524022543916095,0.516719475991561,0.529772570744649,0.708577059364413,0.663463543410159,0.664902302860119
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Italy,ITA,14.4171709103218,12.3507552562822,10.4760257734943,10.6441546404119,9.74369702157656,9.90582134361227,9.35379039319798,8.17099220309337,7.36312442789423,6.47738235451237,6.09087600411584,6.19363362282026,6.02624324388207,5.18635889474804,5.15795831005205,5.69759898661147,5.17659202414928,6.02433906713548,5.71277791542497,5.14889301511012,5.16935026181834,5.23051662194213,6.16502501026824,5.9397998566287,6.18217661916482,5.93112514393158,6.25979569169081,4.41067352375237,4.40799272495887,4.02053655302252,2.20191882063947,2.75648507536735,2.7958208127486,2.82186482119443,3.01418459101107,2.38570851742243,2.64952562719863,2.61420493655333,2.556305910699,2.7650203484119,2.68865353787871
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.16090714376382,5.40395839752634,5.87567332601868,5.65107540085914,5.9025138070455,6.16650916395562,4.68131637547863,5.3342456846844,6.66656401383284,6.4747636930087,6.85827289370359
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.1329890904826,26.3656599989886,35.3510067954508,36.0116513660698,25.7930273236641,36.240942171769,39.4631764035445,36.0312966243881,38.5907432745173,33.2055084109922,31.7217275723654
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Luxembourg,LUX,0.0520575756787006,0.14686975960039,0.11585216903999,0.00507079956485464,0.176498161545894,0.235057011126142,0.221179383338163,0.24031972721896,0.225778565020235,0.180882836915935,0.201068860239607,0.116440199095508,0.134293745827344,0.0911862057514537,0.154364105522939,0.161930092132547,0.102793750160778,0.18754851262937,0.169138308283321,0.206230175116456,0.236778885661476,0.298273367155632,0.277388178102903,0.285628881729715,0.266467018475877,0.244440465907056,0.285991345768858,0.324159345405943,0.31049305706672,0.222815176792108,1.40061261703659,1.39865400436602,1.2445801169874,1.25116070085666,1.96645180218103,2.99816252951291,2.25198773512811,3.54987387638985,5.92705255645376,5.12400613761688,6.09517281283476
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Netherlands,NLD,0,0,0,0,0,0,0,0,0.0188386889305186,0.189560688238467,0.195331944747923,0.207488913708792,0.145493160213404,0.465734748776513,1.40065484910436,1.47255821657465,1.5445689688135,1.53011360323737,1.6276698630947,1.33034670129456,1.70052926777972,1.56722077320929,1.87462560122769,1.65401468001581,1.61650056808493,1.67607870002675,1.74694713533773,1.44062151621112,1.50613712638082,1.64165421999257,1.63160933773117,1.50201866232123,1.71838682975356,1.77950084024638,1.78784808748852,1.71456495643794,1.73157934836308,1.26485104102812,1.76545508786409,1.83629569581889,1.88524890987467
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Norway,NOR,39.3360666160011,41.4599450140181,43.7655428538829,42.7194317858827,44.4533401626314,44.9784772619181,41.2152407305665,43.0166212137464,44.438076076591,40.1514162025851,37.531719720911,40.8148272603518,42.0775115530847,43.8518913088462,46.1634243339325,45.4464941502429,44.1699735565821,37.7311867402233,39.2181454375243,41.92900875416,39.181723197051,44.1088822083623,45.3560025712086,49.7223553682794,47.0847607148219,44.0342278137445,39.5149491543816,42.0174639612364,46.1673402864685,48.331778980081,39.4753622131733,39.13073511522,38.6441770994211,36.8493939621645,37.926570310141,37.9393799831045,38.8116540175186,37.039327712773,37.3719003255645,35.6260985217157,36.0740494176071
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Poland,POL,0.100326004137746,0.0915255731109763,0.108225471289599,0.0913165092706066,0.0958541279454513,0.117360732938003,0.11361025863363,0.117003474236354,0.116856688919869,0.0877720228680518,0.182854990875379,0.156675991590117,0.145162755898378,0.134818381231295,0.188007140587271,0.16608021672527,0.130392692243088,0.149201332012529,0.137558572519048,0.123660964545179,0.15954349713195,0.157750615043024,0.107329174107432,0.117544641361752,0.102162506945482,0.127725148875076,0.102664136420934,0.107262119933987,0.116576741135524,0.111839877276317,0.0935955178822739,0.086180052767803,0.0915272920858212,0.084735656655442,0.105450762067079,0.117886011437925,0.122089840211565,0.127710854200327,0.16156809882589,0.156915077773003,0.16711052907666
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Portugal,PRT,8.98533484570006,9.05886120007273,9.29696426406457,9.71058246054398,9.8812040115734,8.61663281095811,11.2461712266599,10.9157679150537,10.1564436694662,10.6856002526368,8.66177859870295,8.45501364526579,9.47426206689831,9.13444416990603,9.32839796922691,7.17106887509467,5.04417367566273,10.7221161503785,10.610255205267,9.9996733549403,6.91138397021581,4.35319501967558,5.36545482408301,6.20045152599329,7.54995769510678,8.41629945601293,6.052340666897,6.32946725785713,8.09162746434006,3.23532053435417,3.96055859178494,3.90757038193899,1.97926327093228,3.53595361783921,4.42217131724887,3.18443884600368,5.68397911461516,5.1220844064188,4.39383045945207,2.31243886757797,3.73912416121354
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,0.91761000584909,1.43407149378855,1.35684102360153,1.51657381014911,1.55409614425296,1.2469319070896,1.35042272480816,1.42343602289726,1.53152316095158,1.66614881000464,1.69163454132346,1.57392601631878,1.32222921865457,1.5048453069248,1.68359939709871,1.39411688552734,1.38739431339515,1.81664315357229,1.70024437359603,1.32943188008663,1.96269610470962,1.64310459352994,1.58233213021354,1.61760682735545,1.89002012075976,2.59546518676881,5.39149506091323,6.07605597669446,6.6580212299022,6.23589378094855
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.8000570815986,4.89685978771668,5.35996328476606,5.64873460803366,5.59978126244801,5.82898036664713,6.05300388092078,6.33726121382626,6.34928401024229,6.86334086805465,7.14057830006701
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,0.890251418738258,0.902300157665379,1.12226475635127,1.95647763235877,1.31680283454917,1.66066494330221,1.29397642517762,1.03687563524415,3.68246391946303,6.91988930782104,7.75682430675854,8.80058283659401,9.17553046619475,10.0207522226872,12.6756670740917,15.4685271732171,14.8788744097748,14.5693985042582,15.4880224867157,15.4032606439938,16.4967426957206,16.7207624906557,18.2674265154334,20.5441002529942,18.7092772357392,18.0716150523386,17.7053948281578,18.6208862889962,21.1287774134314,25.8247735156525
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.3952975494731,27.1126035173678,23.9723513165698,22.4973889715694,25.0659834731016,23.8598352573687,22.7816126568112,22.9190620916872,23.7596634812081,22.9503246036234,23.3404901163238
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,Spain,ESP,8.31403322905605,8.01788358864759,7.36191293695044,9.31613770624839,8.21607764654165,7.41330552522412,9.18234989922552,6.76417529808338,6.44006804413946,8.11226007497325,6.92239272715227,7.96524156661036,9.56524958744931,8.1286274500679,8.07095503627765,7.31891117488977,6.10673295390564,8.42209807171753,8.41993995205833,8.71977949345833,5.75061342488297,6.37397445806919,6.8045507372062,7.50624938319385,12.5508186187504,14.1017867905232,16.6356712088046,17.6809800614696,20.2079797570822,18.4929534169269,17.7476118322382,17.6098139443772,16.7348506302129,17.9777607195295,17.1760956942237,16.110944341476,17.817894994574,16.1701664091507,16.2923142040509,14.914441587169,15.3803781678888
